TM,STN,WS_AVG,WR_DAY,WD_MAX,WS_MAX,WS_MAX_TM,WD_INS,WS_INS,WS_INS_TM,TA_AVG,TA_MAX,TA_MAX_TM,TA_MIN,TA_MIN_TM,TD_AVG,TS_AVG,TG_MIN,HM_AVG,HM_MIN,HM_MIN_TM,PV_AVG,EV_S,EV_L,FG_DUR,PA_AVG,PS_AVG,PS_MAX,PS_MAX_TM,PS_MIN,PS_MIN_TM,CA_TOT,SS_DAY,SS_DUR,SS_CMB,SI_DAY,SI_60M_MAX,SI_60M_MAX_TM,RN_DAY,RN_D99,RN_DUR,RN_60M_MAX,RN_60M_MAX_TM,RN_10M_MAX,RN_10M_MAX_TM,RN_POW_MAX,RN_POW_MAX_TM,SD_NEW,SD_NEW_TM,SD_MAX,SD_MAX_TM,TE_05,TE_10,TE_15,TE_30,TE_50
202407151700 216   2  1.2  -9 -9.0   -9  933.4 1012.2 -9  -9.0  21.5  19.6  89.0  22.8   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0 -9 -9 -                        9   9    1 -         -9  -9  -9  1641  0.0  0.18 -9  25.4 -99.0 -99.0 -99.0 -99.0  -9 -9.0 -9  3 -9
202407151700 217  14  2.4  -9 -9.0   -9  976.7 1011.2 -9  -9.0  28.3  20.0  61.0  23.4   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0 -9 -9 -                        9   5    3 -         -9  -9  -9  5000 -9.0 -9.00 -9  28.5  27.3  25.9  26.2  25.9  -9 -9.0 -9  3 -9
202407151700 221   5  2.1  -9 -9.0   -9  981.4 1011.0 -9  -9.0  26.4  22.0  77.0  26.4   -9.0    0.0    0.0   -9.0   -9.0   -9.0   -9.0 -9 -9 -                        9   6   12 -         -9  -9  -9  5000  0.0 -9.00 -9  31.9 -99.0 -99.0 -99.0 -99.0  -9 -9.0 -9  3 -9
202407151700 226  14  2.7  -9 -9.0   -9  991.2 1010.3 -9  -9.0  28.1  21.3  67.0  25.3   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0 -9 -9 -                        1   0   -9 -         -9  -9  -9  5000  1.0 -9.00 -9  32.4 -99.0 -99.0 -99.0 -99.0  -9 -9.0 -9  3 -9
202407151700 232   9  2.4  -9 -9.0   -9 1000.9 1010.4 -9  -9.0  30.1  22.2  63.0  26.8   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0 -9 -9 -                        5   5   20 -         -9  -9  -9  1990  0.8 -9.00 -9  30.9 -99.0 -99.0 -99.0 -99.0  -9 -9.0 -9  3 -9
202407151700 235  23  2.2  -9 -9.0   -9 1008.7 1009.8 -9  -9.0  28.5  23.4  74.0  28.8   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0 -9 -9 -                        1   1    5 -         -9  -9  -9  5000  0.9  1.88 -9  32.5 -99.0 -99.0 -99.0 -99.0  -9 -9.0 -9  3 -9
202407151700 236   2  0.9  -9 -9.0   -9 1008.3 1009.8 -9  -9.0  31.0  23.3  64.0  28.6   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0 -9 -9 -                        4   4   11 -         -9  -9  -9  5000  0.4 -9.00 -9  36.3 -99.0 -99.0 -99.0 -99.0  -9 -9.0 -9  3 -9
202407151700 238   7  1.6  -9 -9.0   -9  990.1 1009.3 -9  -9.0  29.0  21.9  66.0  26.3   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0 -9 -9 -                        6   3   12 -         -9  -9  -9  5000  0.0 -9.00 -9  31.2 -99.0 -99.0 -99.0 -99.0  -9 -9.0 -9  3 -9
202407151700 239   9  2.4  -9 -9.0   -9  999.5 1009.5 -9  -9.0  30.0  22.1  63.0  26.6   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0 -9 -9 -                        1   1   12 -         -9  -9  -9  3097  0.6  1.31 -9  34.3 -99.0 -99.0 -99.0 -99.0  -9 -9.0 -9  3 -9
202407151700 243  27  1.4  -9 -9.0   -9 1009.1 1010.5 -9  -9.0  28.0  23.5  77.0  28.9   -9.0    0.2    0.2   -9.0   -9.0   -9.0   -9.0 -9 -9 -                        8   8   11 -         -9  -9  -9  3436  0.1 -9.00 -9  31.6 -99.0 -99.0 -99.0 -99.0  -9 -9.0 -9  3 -9
202407151700 244  23  2.3  -9 -9.0   -9  982.5 1010.1 -9  -9.0  27.1  22.4  76.0  27.1   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0 -9 -9 -                        8   1   44 -         -9  -9  -9  2017  0.1 -9.00 -9  29.1 -99.0 -99.0 -99.0 -99.0  -9 -9.0 -9  3 -9
